V23,V18,V12,V22,V20,V21,V8,V10,Amount,V4,V15,V24,V5,V7,V1,V16,V27,V14,V19,V9,Class
-0.0006502357797285,0.116662341915408,0.533889216773461,-0.470747497109242,0.0845272644618344,-0.165617514217429,0.0844074206498044,-0.136825381957558,1.8484548129046001,-0.0966934303731478,0.167886401357122,0.507260724867467,-0.155465040218791,0.598223068234013,-0.469972794790649,0.351078977837923,0.259007280568914,0.415059827209817,0.227885203516728,-0.621859181364687,0
-0.201782412949247,-0.340424734254566,0.822941798024418,0.0606465176520595,-0.0736655793514676,-0.0826987851057603,-0.0995180473130046,-0.14758971275519,2.3933394562625097,1.35721142889232,-0.526454355709404,-0.0917878488037291,-0.165947934730766,-0.0059505032198315,1.22552063988694,-0.296737263612262,0.0432375001384376,-0.370072742752254,0.157135053015025,0.405862449037361,0
-0.105011442618687,0.529374739276824,0.561699781137798,0.264744941786478,0.0304098032388832,0.129634928837094,0.0555011124644731,0.0135950850991026,3.888754378488792,-0.0439519967865361,0.678204711770553,0.0818548147874185,-0.742352175350061,-0.43191584496998,1.16224084823649,0.828457834014677,-0.0749676309896449,0.283112999865657,0.207060795341387,0.255826742382334,0
-0.128794209883952,0.119294748324572,0.21610433984731,0.204264803658765,-0.0227284509639263,0.026451189878703,0.775357006125947,-0.124046576150665,2.658859956911438,1.15581532464419,-0.356870971757514,-0.319663017213618,-0.0285177249827795,0.0673771145849711,-0.788406123131655,-0.745510714641729,0.29152851647615,0.765481453025983,1.1394791612958,-0.507976500800885,0
-0.0755026460495526,-0.596915387039435,0.636497098257167,-0.374942125189661,0.244650734009657,-0.446252785834355,0.0888015027433914,0.702030394514898,3.254242968705492,1.41131216109482,-1.84711592779213,0.20743677730006,-0.296552602030695,0.286099517474646,-1.03107926237188,-1.65990782597683,-0.039908564762035,-0.959335402011778,1.51249544487925,1.10356525480907,0
-0.190795743522915,0.105380712569814,0.285635911137786,-0.611724040328273,0.175356396405114,-0.237292727879546,0.0104751289930878,-0.369532838048135,3.0101281538377234,-0.0455893797660212,-0.835167712316915,0.0033356218471535,0.472689255888956,0.435892421889065,-0.857062519648965,-0.0844790340792454,-0.175260143071776,-0.10303329192603,0.928780621165503,-0.182090530953911,0
-0.211903456654629,-0.211480344283465,0.744357693904195,0.409559243557652,0.206475509072045,-0.0375071879421125,0.0336665826029544,0.277029630962483,2.154085084675602,1.13625983026717,-0.452583716561759,0.0297948949638422,0.369677528478456,0.720183218727537,-0.345716652178465,-1.10649242852937,0.263548952800987,0.0072097035521531,1.01792276802457,-0.406308233378345,0
0.0697570461445257,-0.79568429201131,1.21571770130606,-0.0577709929701479,-0.067668421118419,-0.0187214834790424,1.74929835380727,-0.435014382436054,1.3137236682850553,-0.02340842181562,-0.640296331235571,-0.284588185170007,-0.719646768302997,-0.724235725244715,-2.21126059572267,-0.462489781481366,0.185828702923655,0.985227615051048,-0.118688803077591,-0.366739732194304,0
0.10045458818979,-0.125557800536027,0.311639405681082,-0.625481590738651,0.937684098661375,-0.598398393258416,-0.149852238454402,2.23030122216737,2.9439125248241944,-0.533548658211111,0.706008442069271,-0.389908592400593,0.440529214940853,0.875113876978528,-2.08126385463261,0.121038721102786,0.657235699704814,-1.10190255228111,-0.203581004761089,1.07760307421353,0
-0.176835651109598,0.504404193054702,0.116007769319465,0.546516454412205,-0.0603597669546105,0.163686909797638,0.0143903557227058,-1.06754233091718,4.223909766576744,-0.651693123040955,1.41456146861438,0.402555517428933,-1.39566597769256,-0.601604892467805,1.11927230446687,-0.396080395747576,0.0750465690698344,0.0556881939022512,0.460238547755883,2.01990542694576,0
0.1611606257762,-0.734275387983668,0.854420984915365,-0.630495049695511,-0.04176453840385,-0.22283014927568,-0.268962610498605,-0.0908220611278628,2.39698576841553,0.697635989368564,0.931220285822936,0.726238726831818,-0.584814363906884,0.127886491773851,1.22194204736868,0.175280250960929,-0.0255445872220236,0.119746564100939,-0.249552532548674,-0.0856345493947036,0
-0.253310958536525,0.719325434128295,-0.3173824715065,-0.805371126512722,0.153644178467132,-0.14494814412503,0.774996876008965,-0.634078700791239,0.6931471805599453,-0.821052203159231,-0.707254633305376,-1.40007306943111,1.07493637995665,-0.315579558482419,-1.49721967633867,0.884564211151502,0.177727038250105,0.649946432837182,0.710715659501042,-0.0313811736903779,0
0.353353468343365,-0.460394772286328,1.43745333849813,-1.49040247640505,-1.03104432300914,3.71217479205594,-3.26887572558938,-0.377881120716987,0.6931471805599453,-0.786777547977721,-0.852857448818329,-0.0131637140390441,-0.213645103275189,-1.28471567223381,-2.44059009835136,0.0640882811645395,0.460289166006298,0.55570740236415,-0.366199447911656,-0.0694944060720463,0
0.0666076304430107,-0.690750497070607,-0.213445399274698,0.265056733066993,-0.107129888582489,0.0214296481033015,-0.247667131076734,-0.484993914601417,1.2837077723447896,-1.23912416338942,0.658810333522209,-0.381752337335344,0.547897879724197,0.808516316378471,0.0192558115182034,0.168525657081981,-0.0136249438090799,-0.065306991762417,-0.697036042748868,0.130741129139825,0
-0.204474450285917,-1.03104840979875,-0.671544159976529,1.0200453887129,0.129870385966961,0.354588639412096,0.111688087354119,0.55110889281995,3.0440461338325417,-0.901506242241749,1.39685604784006,-0.843691934973883,-0.831961311809357,-1.08690069628225,1.38414601417405,1.45219270503796,0.0537175794319488,-0.549967206789035,0.224376278679089,-0.391829835334108,0
0.110297657345214,0.217853313993545,0.095006434720644,0.0518320695040774,0.358751010196778,0.0709014399364962,0.474046969090009,-0.729861201923768,4.9677973800861555,-0.263452268327782,0.234557225294908,-0.260628692852532,-0.814535284284635,0.0976306732312271,-0.883995649772828,-0.142193908419341,-0.0211993299630798,-0.0597015195949617,1.15557112117309,0.139512299928856,0
-0.0608926103042876,-0.686537183039311,0.0766784148839795,-0.540068973551646,0.103744627103229,-0.229379047529687,0.0818072062210682,-0.366679543249943,1.1878434223960523,-0.2039379920181,1.09370789838084,-0.434686703341706,0.389845863575958,0.644427037495605,-0.416621394606375,0.0331939753173631,0.284017916894785,0.0632651759135109,-0.159144261289148,-0.42374176030654,0
-0.13568592957769,0.336516958417502,0.508054736363016,-0.603152754117665,0.543401172476996,-0.397377921082933,-0.344209177584405,0.688693777823602,2.301584592660462,-0.306047028678791,0.275049047819101,-0.0455098473053896,0.467535195450121,1.01227707978885,-0.634173590447301,0.454426749173185,0.135350456774143,-0.873899313456421,0.268224164800132,-0.0039589702763515,0
-0.222443365214767,0.673211928581216,-0.216979729883013,-0.208064735331587,-0.0782892239021417,-0.0393767445508999,0.110416700863007,-0.0971136478710612,2.3978952727983707,-1.00893408522176,-0.236620328293625,-0.842566157822003,0.491638517158923,0.5957021459803,-0.597235764315286,1.04583653657115,-0.0451182698505293,0.273399629989152,-0.209066947496592,-0.0682743685398851,0
-0.328685315275326,0.690640645169296,-0.654043357905849,0.489549452851122,0.416084527240749,0.105614209149759,0.0655299348075453,0.651018104930345,3.6625354787743345,2.79265551941975,1.01224020002443,-0.427096680303457,0.208495781610076,0.0742103511501098,-0.556245111037062,0.186334354394284,-0.0583392577102615,-0.586533618885499,1.10294572539958,-0.75728109912529,0
-0.157777907403622,0.0040041150052986,-0.0141470223072166,-0.271636332717409,-0.0891627846525723,-0.0820873178567963,0.919169087962696,-0.585054305801306,2.631888840136646,-0.730934260939196,-0.852739530462111,0.989457903954312,2.72816257498976,0.263680184219404,-0.203836963864141,0.107166834230561,0.0581200661999662,0.0382381406054484,-0.292566027552283,-0.194501262283352,0
0.135022215324828,-0.193210114387604,1.47701647874257,-0.544011675945033,-0.0318270242391289,-0.18034832339654,-0.111003018804903,0.080094212251291,2.301584592660462,0.552512011320657,0.244876403221589,0.548808798037365,-0.470362028905313,0.0177065573924579,1.18956272107068,0.409575154009637,-0.0296486860227674,0.318321284432511,0.0868169271179588,-0.329523808977622,0
0.0699187285172596,-0.3973059797154,0.548463218152855,-0.32689163373709,0.0497001151064905,-0.123260460544677,0.196129975657535,0.0701983915539454,1.7900914121273581,-0.63152169375038,0.0226743895695178,0.180392278583889,0.132875415588845,0.588347244308074,-1.0192639897003,0.273421749172978,0.299793854334912,0.358309804916099,-0.824628263812894,-0.250792289860981,0
0.356504034074842,-2.5142351135941,0.373531002993358,-0.403239315684771,-0.298404520795831,-0.155547160729115,0.516053179747465,0.468216239367258,2.145931282948669,2.34324410302247,1.67840014345469,-0.696881458915448,0.352490841084755,-0.277770730462741,0.95960165851223,-0.515701600237187,0.0685461961358583,0.417438142069896,-2.5896875748614,-0.700929045055026,0
-0.436441720335637,0.415379738867633,-0.401495923308754,0.383213730908035,-0.0352052357892535,-0.113169528585295,-1.35609333766513,1.76391887277046,4.072439726834051,-0.311891061279991,-0.0376686833457356,-0.0178844192814279,0.877678630181665,1.90030377980764,-1.16018675107605,0.0788769318566683,-1.66803036688852,-0.80974475178271,-0.476775737717301,0.868256229561369,0
-0.0564860598070945,-0.174092778625185,1.31588268320967,-0.77684049947131,-0.061462540839839,-0.337817781006922,0.287394090811614,-0.0875754273725536,2.63834278867739,0.828817334970969,-0.521815311538462,-1.35698586973381,0.341209077754672,-0.29277795443855,1.18239888187218,0.0951495833798615,0.0630347385255088,-0.138173544724554,0.488467737374341,0.268307130650127,0
0.112818598733297,-0.0441136482619913,0.117018290625323,-0.374357984848436,0.200873583702536,-0.130362361019524,-0.19194348230778,-0.371120673458209,4.394449154672439,-1.31988580520116,-0.278430410604633,0.526267096948632,-0.186189497192578,1.19164569620494,-0.65614726027589,0.520704166860207,0.0464370383464042,0.288870590739143,-0.347757005303847,-0.211755982528416,0
0.0614243996703537,0.044223291332264,0.824084110047441,-0.420045847357141,0.0931905600426426,-0.147934496844679,0.0097550906185009,-0.0473640939765236,2.7713379403381286,-0.0996280015000763,0.120395389180657,0.520997080284645,-0.12247685082686,0.656183050929891,-0.646513324100542,0.319464747264325,0.140480523947087,0.266959455514816,0.232081457920242,-0.6359632919451,0
-0.423281177241521,0.577723445957686,-1.30851956016434,0.396119813486493,0.15430643327062,0.0526886415047053,-0.565022973033846,0.76058287035383,2.771963526845863,1.21550169785217,1.99212331202429,-0.1529917374213,0.319211024197681,0.881494625030495,-0.412999086538704,-0.618389884903756,-0.594706973135257,0.0592003125537013,1.63017676019803,-0.0660720552911955,0
0.187983544993506,-0.325875349254478,0.691018816314052,-0.879052730256819,0.0695989118139127,-0.30891942841281,-0.172655259687563,-0.437558987880198,4.509760001183433,-1.2846235365475,-0.453662221401517,0.0326781115071036,0.385345879996721,1.35844881601289,-1.03708362928409,0.41854614909138,0.128288823787546,0.377034779095114,0.262094263908981,-0.725526199778132,0
-1.92064790867343,-0.260277398311473,0.451516033368692,0.160377428625225,-1.73081299805422,-0.754386587941854,-0.738849359208119,-0.010523474668369,0.09531017980432487,-1.8396666403005,0.133763874502234,0.579340188823716,2.87683468746746,-1.62204862370213,-3.5900235269187,-0.258804228459774,0.639569326983905,-1.28803508570439,-0.557072453828164,3.21228038176326,0
-0.129765151016484,-0.288132097552244,-1.15631597571845,0.563218498044708,-0.229819994740963,-0.281365327691849,-0.962847269132928,2.13930113608601,3.258096538021482,-2.52906048910748,0.673787429510721,0.089264425551397,-0.135265292024516,0.221445715974804,-1.3932651854425,-0.65484397014769,-0.863521425475547,-1.79696244218759,-1.23337006609307,-1.30449830335409,0
2.00255120043137,0.190084751537807,-0.223414556409735,-0.14543816083186,2.13516897261513,0.615238684638289,-0.0165421450798534,-0.966024954465989,6.894984073199757,0.854628488979196,-1.44105433835482,-1.41961484563952,-0.861209325050501,3.88551141976841,-2.61838614082819,0.937529669806834,-0.377408876881988,0.274760866088902,-1.02340583280872,-1.5699589032535,0
-0.0071968021446594,-0.649733762760941,-0.547060718137173,-0.180427277105698,0.0021472664404085,-0.110387981416818,0.37999435232058,-0.438420634526655,0.6523251860396903,-1.36208235210811,0.901413492117228,0.0688767023249156,-0.343464987498957,0.291221712639042,-1.10091965379217,0.382382630623662,0.0840507900564247,0.263623706254318,-1.06710915904496,0.338839349085901,0
-0.141872911363252,0.329830689913481,0.446130820042407,0.720869895470336,0.557375287851282,-0.0467222551210281,-0.75156258816289,1.61920784898308,1.0681530811834012,0.530003502730117,0.0764277142653942,0.0197472283050976,0.942324174092016,1.50298129030318,0.0070425366187774,-0.571060630323569,0.157919475179754,-0.152586462359093,0.744637432654022,0.0127127031366575,0
-0.245257609198164,1.79811760088253,-0.735201051751715,-0.825371871963817,0.0859678660572236,-0.263248493553201,0.621734429584058,-1.48736111964607,1.7578579175523736,0.471478145251367,1.27636948619182,0.674749271122735,3.35024060575223,0.18955255640391,1.29594629775233,1.37010910580468,0.0405420265183106,-3.20682697284052,-0.465228137232598,-0.556701824524374,0
-0.480537703252564,-0.0011728582722977,0.911096513465244,-1.04234240987078,1.01095811855105,0.0026723371154568,-0.0629911809272212,-0.363639666313264,6.269020523260754,0.412929593880618,-0.674517207695332,-0.414742511630617,-0.79460539681474,0.416625914552668,0.263523486017542,0.337849604429376,-0.168906283609658,0.118926727930684,0.858372836092744,0.345392201361914,0
0.213052624989221,0.417429540444428,0.201177186040663,0.621812469397636,-0.335264168894717,0.142556764375774,0.231828286082007,0.381819763194186,3.4339872044851463,-0.0878400735624624,0.946419994142512,0.0188591220887561,-0.421409692344155,-0.135965748397809,-1.5812218278555,0.524254248318296,-0.287680625059008,-0.0671300482110308,-0.320499296986376,0.377200638682895,0
-0.472453444662562,-0.0776629059587457,-0.159920102974634,0.364955005300758,-0.536335066026223,-0.0012647351282171,-0.355739500710779,0.290838730200205,2.301584592660462,0.131838217875153,0.0597431348637572,-0.401226110408605,1.88366144684762,0.541816400016501,-1.28853462724849,0.165774265238847,0.245380976318098,0.24610671502411,-0.488262163118926,-0.0474559581244887,0
-0.0220701771429683,-1.06454541120464,0.639411776997896,-0.885483252498572,-0.181547116045265,-0.469380283879378,0.342626917459292,-0.413675957983893,2.772588722239781,1.5317546571874,-1.62883760407894,-0.775433391258838,-0.318637011709371,-0.553303478386449,1.1301092343993,-0.896078952008745,0.0886532054879433,-0.766519371246251,0.489794141964797,1.3276465147558,0
-0.0112837777336799,0.0456862549459007,-0.745531207192444,-0.578100069346708,0.0562528207080175,-0.16410479275327,0.0320380739827603,0.509347060613101,1.916922612182061,2.3104565310152,0.936173966777977,-0.199273272558741,0.463041655309318,0.585160896036099,-0.306218627668999,0.453026623820766,0.134387493516808,0.298772208484283,0.4064683684064,-1.36079733384826,0
